Date,Open,High,Low,Close,Volume
8/3/2016 15:30:00,341.4,348.95,337.1,338.83,20610
8/4/2016 15:30:00,339.5,344.52,337.5,340.26,16549
8/5/2016 15:30:00,342,344.6,341,341.9,21689
8/8/2016 15:30:00,344.55,345.25,339,342.75,27211
8/9/2016 15:30:00,343.3,345.75,340,344.62,17856
8/10/2016 15:30:00,344.7,347.55,340.5,342.24,18752
8/11/2016 15:30:00,342.5,343.75,339.5,342.45,16926
8/12/2016 15:30:00,344.1,348.75,341.5,344.74,25880
8/16/2016 15:30:00,344.5,344.5,335.61,337.46,27240
8/17/2016 15:30:00,339.45,340.5,333.5,334.72,28667
8/18/2016 15:30:00,337.25,338.48,333,334.85,13803
8/19/2016 15:30:00,335,337.99,335,336.37,7145
8/22/2016 15:30:00,336.25,340.4,335.57,339.27,31457
8/23/2016 15:30:00,341.5,342.43,339.5,340.55,28773
8/24/2016 15:30:00,340.75,343.15,337.25,340.91,32290
8/25/2016 15:30:00,340.95,342.5,340.45,341.49,26445
8/26/2016 15:30:00,342.4,343.01,340.49,341.56,19970
8/29/2016 15:30:00,342.45,342.45,336.07,337.57,42107
8/30/2016 15:30:00,337.5,338.81,332.75,334.38,20441
8/31/2016 15:30:00,334.4,336.25,323.5,326.28,62266
9/1/2016 15:30:00,326.25,331.25,323.02,324.43,26058
9/2/2016 15:30:00,326.4,326.4,321.25,321.98,14379
9/6/2016 15:30:00,323.9,329.5,322.35,328.26,30795
9/7/2016 15:30:00,329.05,330,321.85,323.09,53353
9/8/2016 15:30:00,322.5,324.9,320.65,321.59,15720
9/9/2016 15:30:00,321.75,326.95,320,325.4,25820
9/12/2016 15:30:00,324.75,324.75,320,321.56,17135
9/14/2016 15:30:00,322.39,325.05,310,317.22,52642
9/15/2016 15:30:00,314.5,317.94,312.3,315.07,83601
9/16/2016 15:30:00,316.5,323.4,315.4,320.35,43872
9/19/2016 15:30:00,320.35,322.5,315.05,316.87,52913
9/20/2016 15:30:00,317.45,318.81,316.18,317,21526
9/21/2016 15:30:00,318.5,318.5,313.5,315.65,31447
9/22/2016 15:30:00,317.67,325.9,315.65,322.52,34213
9/23/2016 15:30:00,325.25,326.85,320.13,324.73,53448
9/26/2016 15:30:00,325.45,326.25,320.05,325.21,24552
9/27/2016 15:30:00,324.95,325.5,320.61,324.41,23621
9/28/2016 15:30:00,324.55,325.31,321.23,322.63,19022
9/29/2016 15:30:00,323.5,326.25,311.27,317.66,34583
9/30/2016 15:30:00,317.66,325,315.8,321.64,64898
10/3/2016 15:30:00,321.65,332.5,321.65,331.1,30768
10/4/2016 15:30:00,332.5,335,329.71,334.05,24219
10/5/2016 15:30:00,334.25,340,330.71,338.78,17108
10/6/2016 15:30:00,338.75,340.75,333.4,336.18,13191
10/7/2016 15:30:00,337.3,337.3,332.77,336.39,6414
10/10/2016 15:30:00,335.1,339.25,330.15,331.63,7682
10/13/2016 15:30:00,331.5,332.45,326.25,327.15,24056
10/14/2016 15:30:00,327.15,346.25,326.6,343.86,40793
10/17/2016 15:30:00,341.57,342.25,334.98,337.91,13164
10/18/2016 15:30:00,339.94,345,332.55,343.7,25218
10/19/2016 15:30:00,340.03,342.95,338,339.63,24013
10/20/2016 15:30:00,340.23,346,336.95,342.14,47801
10/21/2016 15:30:00,341.5,344.75,339.05,343.46,11703
10/24/2016 15:30:00,342.4,345,340.61,342.67,9235
10/25/2016 15:30:00,341.25,343.29,338.85,339.7,77752
10/26/2016 15:30:00,337.95,342,337,341.27,41678
10/27/2016 15:30:00,342,349.86,338,346.85,16940
10/28/2016 15:30:00,346.85,350,342.54,349.29,24595
